# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
2613	French	rightside	124	dʀwɑ	dʀwɑ	d ʀ w ɑ	1333
2614	Marathi	rightside	124	udz'wi: ba'dzu:	udzwiː#badzuː	u d z w iː # b a d z uː	1338
2615	Polish	rightside	124	ˈpravɨ	pravɨ	p r a v ɨ	1334
2616	Portuguese_ST	rightside	124	diˈɾejtɐ	diɾejtɐ	d i ɾ e j t ɐ	1333
2617	Russian	rightside	124	'pravɨj	pravɨj	p r a v ɨ j	1334
2618	Spanish	rightside	124	de'ɾeʧa	deɾeʧa	d e ɾ e ʧ a	1333
2619	Danish	rightside	124	ˈhʌjʁʌ	hʌjʁʌ	h ʌ j ʁ ʌ	1335
2620	Dutch_List	rightside	124	rɛχts, 'rɛχtər	rɛχts	r ɛ χ t s	1336
2621	English	rightside	124	raɪt	raɪt	r aɪ t	1336
2622	Breton_ST	rightside	124	'deu	deu	d eu	1332
2623	Bihari	rightside	124	dəhina	dəhina	d ə h i n a	1331
2624	Oriya	rightside	124	ḍahanɔ	ɖahanɔ	ɖ a h a n ɔ	1331
2625	Urdu	rightside	124	d̪ɑjɑ̃, hɑt̪ʰ	d̪ɑjɑ̃	d̪ ɑ j ɑ̃	1331
2626	Urdu	rightside	124	sid̪ʰe	sid̪ʰe	s i d̪ʰ e	1339
2627	Greek_Mod	rightside	124	ðe̞ˌk͡siˈa	ðe̞k͡sia	ð e̞ k͡s ia	1337
# 
2628	Armenian_Mod	river	125	gɛt	gɛt	g ɛ t	1340
2629	Czech	river	125	r̝ɛka	r̝ɛka	r̝ ɛ k a	1343
2630	German	river	125	flʊs	flʊs	f l ʊ s	1344
2631	Italian	river	125	'fjume	fjume	f j u m e	1347
2632	Swedish	river	125	flu:d	fluːd	f l uː d	1344
2633	Catalan	river	125	ˈriw	riw	r i w	1342
2634	Breton_ST	river	125	stɛ:r	stɛːr	s t ɛː r	1341
2635	Danish	river	125	floð	floð	f l o ð	1344
2636	Dutch_List	river	125	ri'vir	rivir	r i v i r	1345
2637	English	river	125	'rɪvə	rɪvə	r ɪ v ə	1345
2638	French	river	125	ʀivjɛʀ	ʀivjɛʀ	ʀ i v j ɛ ʀ	1342
2639	Greek_Mod	river	125	po̞ˈtami	po̞tami	p o̞ t a m i	1346
2640	Marathi	river	125	nə'di:	nədiː	n ə d iː	1348
2641	Polish	river	125	ˈʒɛka	ʒɛka	ʒ ɛ k a	1343
2642	Portuguese_ST	river	125	ˈʀiu	ʀiu	ʀ iu	1345
2643	Russian	river	125	rʲe'ka	rʲeka	rʲ e k a	1343
2644	Spanish	river	125	'rio	rio	r io	1345
2645	Bihari	river	125	dhar	dʱar	dʱ a r	1341
2646	Urdu	river	125	d̪əɾjɑ	d̪əɾjɑ	d̪ ə ɾ j ɑ	1349
2647	Oriya	river	125	nɔ(d)i	nɔdi	n ɔ d i	1348
2648	Swedish	river	125	ælv	ælv	æ l v	1350
# 
2649	Armenian_Mod	road	126	ʧɑmˈpʰɑ	ʧɑmpʰɑ	ʧ ɑ m pʰ ɑ	1351
2650	Czech	road	126	tsɛsta	tsɛsta	t s ɛ s t a	1355
2651	Catalan	road	126	kə'mi	kəmi	k ə m i	1354
2652	German	road	126	vɛk	vɛk	v ɛ k	1356
2653	Italian	road	126	'strada	strada	s t r a d a	1359
2654	Swedish	road	126	vɛ:g	vɛːg	v ɛː g	1356
2655	Danish	road	126	vɑj	vɑj	v ɑ j	1356
2656	Dutch_List	road	126	wɛχ	wɛχ	w ɛ χ	1356
2657	English	road	126	rəʊd	rəʊd	r əʊ d	1357
2658	French	road	126	ʃ(ə)mɛ̃	ʃəmɛ̃	ʃ ə m ɛ̃	1354
2659	Greek_Mod	road	126	ˈðro̞mo̞s	ðro̞mo̞s	ð r o̞ m o̞ s	1358
2660	Marathi	road	126	ɾəs'ta	ɾəsta	ɾ ə s t a	1352
2661	Polish	road	126	ˈdrɔɡa	drɔɡa	d r ɔ ɡ a	1361
2662	Portuguese_ST	road	126	ɨʃˈtɾadɐ	ɨʃtɾadɐ	ɨ ʃ t ɾ a d ɐ	1359
2663	Russian	road	126	'doraga	doraga	d o r a g a	1361
2664	Spanish	road	126	ka'mino	kamino	k a m i n o	1354
2665	Breton_ST	road	126	hɛ̃nd	hɛ̃nd	h ɛ̃ n d	1353
2666	Bihari	road	126	rasta	rasta	r a s t a	1352
2667	Bihari	road	126	sərək	sərək	s ə r ə k	1360
2668	Urdu	road	126	səɽək	səɽək	s ə ɽ ə k	1360
2669	Oriya	road	126	sɔṛɔkɔ	sɔɽɔkɔ	s ɔ ɽ ɔ k ɔ	1360
2670	Oriya	road	126	rasta	rasta	r a s t a	1352
2671	Oriya	road	126	baṭɔ	baʈɔ	b a ʈ ɔ	1364
2672	German	road	126	'lantʃtra:sə	lanʧtraːsə	l a n ʧ t r aː s ə	1363
2673	Urdu	road	126	ɾɑst̪ə	ɾɑst̪ə	ɾ ɑ s t̪ ə	1352
2674	Marathi	road	126	sə'ɖək	səɖək	s ə ɖ ə k	1360
2675	Armenian_Mod	road	126	ʧɑnɑˈpɑɾ	ʧɑnɑpɑɾ	ʧ ɑ n ɑ p ɑ ɾ	1362
# 
2676	Urdu	root	127	ʤəɽ	ʤəɽ	ʤ ə ɽ	1365
2677	Czech	root	127	kor̝ɛn	kor̝ɛn	k o r̝ ɛ n	1366
2678	Catalan	root	127	ə'rɛl	ərɛl	ə r ɛ l	1367
2679	German	root	127	'vʊt͜sl̩	vʊt͜sl̩	v ʊ t͜s l̩	1369
2680	Italian	root	127	ra'ditʃe	radiʧe	r a d i ʧ e	1370
2681	Swedish	root	127	ru:t	ruːt	r uː t	1368
2682	Breton_ST	root	127	'gwrizjɛn	gwrizjɛn	g w r i z j ɛ n	1366
2683	Danish	root	127	ʁoð	ʁoð	ʁ o ð	1368
2684	Dutch_List	root	127	'wɔrtəl	wɔrtəl	w ɔ r t ə l	1369
2685	English	root	127	ru:t	ruːt	r uː t	1368
2686	French	root	127	ʀasin	ʀasin	ʀ a s i n	1370
2687	Greek_Mod	root	127	'riza	riza	r i z a	1371
2688	Marathi	root	127	mu:ɭ	muːɭ	m uː ɭ	1372
2689	Polish	root	127	ˈkɔʒɛɲ	kɔʒɛɲ	k ɔ ʒ ɛ ɲ	1366
2690	Portuguese_ST	root	127	ɾɐˈiʃ	ɾɐiʃ	ɾ ɐi ʃ	1370
2691	Russian	root	127	'korʲenʲ	korʲenʲ	k o rʲ e nʲ	1366
2692	Spanish	root	127	ra'iθ	raiθ	r ai θ	1370
2693	Bihari	root	127	jəir	jəir	j əi r	1365
2694	Oriya	root	127	muḷ-	muɭ	m u ɭ	1372
2695	Oriya	root	127	siɔ	siɔ	s iɔ	1373
# 
2696	Urdu	rope	128	ɾəsːə, ɾəsːi	ɾəsːə	ɾ ə sː ə	1375
2697	Armenian_Mod	rope	128	pɑˈɾɑn	pɑɾɑn	p ɑ ɾ ɑ n	1374
2698	Czech	rope	128	provas	provas	p r o v a s	1377
2699	German	rope	128	za‿il	zail	z ai l	1380
2700	Catalan	rope	128	'kɔɾðə	kɔɾðə	k ɔ ɾ ð ə	1376
2701	Italian	rope	128	'kɔrda	kɔrda	k ɔ r d a	1376
2702	Swedish	rope	128	re:p	reːp	r eː p	1378
2703	English	rope	128	rəʊp	rəʊp	r əʊ p	1378
2704	Russian	rope	128	vʲe'rʲovka	vʲerʲovka	vʲ e rʲ o v k a	1383
2705	Spanish	rope	128	'kweɾða	kweɾða	k w e ɾ ð a	1376
2706	Greek_Mod	rope	128	sçiˈni	sçini	s ç i n i	1381
2707	Breton_ST	rope	128	'kɔrdɛn	kɔrdɛn	k ɔ r d ɛ n	1376
2708	French	rope	128	kɔʀd	kɔʀd	k ɔ ʀ d	1376
2709	Marathi	rope	128	doɾ	doɾ	d o ɾ	1382
2710	Polish	rope	128	ʃnur	ʃnur	ʃ n u r	1381
2711	Dutch_List	rope	128	tɑu	tɑu	t ɑu	1379
2712	Danish	rope	128	ʁεb̥	ʁɛb̥	ʁ ɛ b̥	1378
2713	Portuguese_ST	rope	128	ˈkɔɾðɐ	kɔɾðɐ	k ɔ ɾ ð ɐ	1376
2714	Bihari	rope	128	rəssa	rəssa	r ə sː a	1375
2715	Oriya	rope	128	ḍorɔ	ɖorɔ	ɖ o r ɔ	1382
2716	Dutch_List	rope	128	kort	kort	k o r t	1376
2717	Swedish	rope	128	'li:na	liːna	l iː n a	1384
2718	Catalan	rope	128	'kuɾðiʎ	kuɾðiʎ	k u ɾ ð i ʎ	1376
# 
2719	Czech	rotten	129	sxɲɪliː	sxɲɪliː	s x ɲ ɪ l iː	1388
2720	German	rotten	129	fa‿ul	faul	f au l	1390
2721	Swedish	rotten	129	'rɵtən	rɵtən	r ɵ t ə n	1389
2722	Catalan	rotten	129	puðɾit	puðɾit	p u ð ɾ i t	1387
2723	Italian	rotten	129	'martʃo	marʧo	m a r ʧ o	1392
2724	Breton_ST	rotten	129	brɛjn	brɛjn	b r ɛ j n	1386
2725	Danish	rotten	129	ˈʁʌðən	ʁʌðən	ʁ ʌ ð ə n	1389
2726	Dutch_List	rotten	129	və'rɔt	vərɔt	v ə r ɔ t	1387
2727	English	rotten	129	'rɒtən	rɒtən	r ɒ t ə n	1389
2728	French	rotten	129	puʀi	puʀi	p u ʀ i	1387
2729	Greek_Mod	rotten	129	ˈsapço̞s	sapço̞s	s a p ç o̞ s	1391
2730	Polish	rotten	129	ˈzɡɲiwɨ	zɡɲiwɨ	z ɡ ɲ i w ɨ	1388
2731	Portuguese_ST	rotten	129	ˈpodɾɨ	podɾɨ	p o d ɾ ɨ	1387
2732	Russian	rotten	129	gni'loj	gniloj	g n i l o j	1388
2733	Spanish	rotten	129	poð'ɾiðo	poðɾiðo	p o ð ɾ i ð o	1387
2734	Oriya	rotten	129	pɔča	pɔča	p ɔ č a	1394
2735	Oriya	rotten	129	sɔḍha	sɔɖʱa	s ɔ ɖʱ a	1393
2736	Urdu	rotten	129	ɡəlɑ hʊwɑ	ɡəlɑ#hʊwɑ	ɡ ə l ɑ # h ʊ w ɑ	1395
2737	Dutch_List	rotten	129	vər'sletə(n)	vərsletən	v ə r s l e t ə n	1396
2738	Marathi	rotten	129	səɖ'lelə	səɖlelə	s ə ɖ l e l ə	1393
2739	Marathi	rotten	129	səɖ'ka	səɖka	s ə ɖ k a	1397
2740	Armenian_Mod	rotten	129	pʰəˈtɑʦ	pʰətɑʦ	pʰ ə t ɑ ʦ	1385
# 
2741	Bihari	round	130	gol	gol	g o l	1398
2742	Oriya	round	130	monḍla	monɖla	m o n ɖ l a	1402
2743	Urdu	round	130	ɡol	ɡol	ɡ o l	1398
2744	Danish	round	130	ʁɔn	ʁɔn	ʁ ɔ n	1401
2745	English	round	130	raʊnd	raʊnd	r aʊ n d	1401
2746	Polish	round	130	ɔˈkrɔ̃ɡwɨ	ɔkrɔ̃ɡwɨ	ɔ k r ɔ̃ ɡ w ɨ	1400
2747	Spanish	round	130	re'ðondo	reðondo	r e ð o n d o	1401
2748	Breton_ST	round	130	krɛn	krɛn	k r ɛ n	1399
2749	Russian	round	130	'kruglij	kruglij	k r u g l i j	1400
2750	Dutch_List	round	130	rɔnt	rɔnt	r ɔ n t	1401
2751	German	round	130	rʊnt	rʊnt	r ʊ n t	1401
2752	Italian	round	130	'tondo	tondo	t o n d o	1402
2753	French	round	130	ʀɔ̃	ʀɔ̃	ʀ ɔ̃	1401
2754	Swedish	round	130	rɵnd	rɵnd	r ɵ n d	1401
2755	Czech	round	130	okroʊ̯ɦliː	okroʊ̯ɦliː	o k r oʊ̯ ɦ l iː	1400
# 
2756	Armenian_Mod	rub	131	ʃəˈpʰɛl	ʃəpʰɛl	ʃ ə pʰ ɛ l	1403
2757	Czech	rub	131	tr̝̊iːt	tr̝iːt	t r̝ iː t	1407
2758	German	rub	131	'ra‿ibn̩	raibn̩	r ai b n̩	1409
2759	Italian	rub	131	fre'gare	fregare	f r e g a r e	1406
2760	Swedish	rub	131	'gnɵga	gnɵga	g n ɵ g a	1408
2761	Breton_ST	rub	131	'rĩmjã	rĩmjã	r ĩ m j ã	1405
2762	Danish	rub	131	ˈg̥ni:ðə	g̥niːðə	g̥ n iː ð ə	1408
2763	Dutch_List	rub	131	'vrɛivə(n)	vrɛivən	v r ɛi v ə n	1409
2764	English	rub	131	rʌb	rʌb	r ʌ b	1410
2765	French	rub	131	fʀɔte	fʀɔte	f ʀ ɔ t e	1406
2766	Greek_Mod	rub	131	ˈtrivo̞	trivo̞	t r i v o̞	1411
2767	Marathi	rub	131	'gʰasɳe	gʰasɳe	gʰ a s ɳ e	1412
2768	Polish	rub	131	ˈtʃɛʨ	ʧɛʨ	ʧ ɛ ʨ	1407
2769	Portuguese_ST	rub	131	ɨʃfɾɨˈɡaɾ	ɨʃfɾɨɡaɾ	ɨ ʃ f ɾ ɨ ɡ a ɾ	1413
2770	Russian	rub	131	'tʲerʲetʲ	tʲerʲetʲ	tʲ e rʲ e tʲ	1407
2771	Spanish	rub	131	fɾo'taɾ	fɾotaɾ	f ɾ o t a ɾ	1406
2772	Urdu	rub	131	ɾəɡəɽnə	ɾəɡəɽnə	ɾ ə ɡ ə ɽ n ə	1414
2773	Bihari	rub	131	tel ləgaeəb	tel#ləgaeəb	t e l # l ə g aeə b	1404
2774	Bihari	rub	131	mələb	mələb	m ə l ə b	1415
2775	Oriya	rub	131	ghɔsiba	gʱɔsiba	gʱ ɔ s i b a	1412
2776	Breton_ST	rub	131	'frɔtã	frɔtã	f r ɔ t ã	1406
2777	Catalan	rub	131	frə'ɣa	frəɣa	f r ə ɣ a	1406
2778	Marathi	rub	131	'tsoɭne	tsoɭne	t s o ɭ n e	1416
2779	Swedish	rub	131	'gni:da	gniːda	g n iː d a	1408
# 
2780	Armenian_Mod	salt	132	ɑʁ	ɑʁ	ɑ ʁ	1417
2781	Czech	salt	132	suːl	suːl	s uː l	1421
2782	Catalan	salt	132	sal	sal	s a l	1420
2783	German	salt	132	zalt͜s	zalt͜s	z a l t͜s	1422
2784	Italian	salt	132	'sale	sale	s a l e	1420
2785	Swedish	salt	132	salt	salt	s a l t	1422
2786	Portuguese_ST	salt	132	sal	sal	s a l	1420
2787	Breton_ST	salt	132	'o:lɛn	oːlɛn	oː l ɛ n	1419
2788	Danish	salt	132	sald̥ʰ	sald̥ʰ	s a l d̥ʰ	1422
2789	Dutch_List	salt	132	zɑut	zɑut	z ɑu t	1422
2790	English	salt	132	sɔ:lt	sɔːlt	s ɔː l t	1422
2791	French	salt	132	sɛl	sɛl	s ɛ l	1420
2792	Greek_Mod	salt	132	a'lati	alati	a l a t i	1423
2793	Marathi	salt	132	mi:ʈʰ	miːʈʰ	m iː ʈʰ	1424
2794	Polish	salt	132	sul	sul	s u l	1421
2795	Russian	salt	132	solʲ	solʲ	s o lʲ	1421
2796	Spanish	salt	132	sal	sal	s a l	1420
2797	Urdu	salt	132	nəmək	nəmək	n ə m ə k	1425
2798	Bihari	salt	132	nun	nun	n u n	1418
2799	Oriya	salt	132	luṇɔ	luɳɔ	l u ɳ ɔ	1418
# 
2800	Armenian_Mod	sand	133	ɑˈvɑz	ɑvɑz	ɑ v ɑ z	1426
2801	Czech	sand	133	piːsɛk	piːsɛk	p iː s ɛ k	1430
2802	Catalan	sand	133	'sɔrə	sɔrə	s ɔ r ə	1429
2803	German	sand	133	sant	sant	s a n t	1431
2804	Italian	sand	133	'sabbja	sabbja	s a bː j a	1432
2805	Swedish	sand	133	sand	sand	s a n d	1431
2806	Danish	sand	133	san	san	s a n	1431
2807	Dutch_List	sand	133	zɑnt	zɑnt	z ɑ n t	1431
2808	English	sand	133	sænd	sænd	s æ n d	1431
2809	French	sand	133	sɑbl	sɑbl	s ɑ b l	1432
2810	Greek_Mod	sand	133	ˈamo̞s	amo̞s	a m o̞ s	1433
2811	Polish	sand	133	ˈpʲasɛk	pʲasɛk	pʲ a s ɛ k	1430
2812	Portuguese_ST	sand	133	ɐˈɾejɐ	ɐɾejɐ	ɐ ɾ e j ɐ	1435
2813	Russian	sand	133	pʲe'sok	pʲesok	pʲ e s o k	1430
2814	Spanish	sand	133	a'ɾena	aɾena	a ɾ e n a	1436
2815	Breton_ST	sand	133	trɛ:s	trɛːs	t r ɛː s	1428
2816	Urdu	sand	133	ɾet̪	ɾet̪	ɾ e t̪	1434
2817	Bihari	sand	133	baul	baul	b au l	1427
2818	Oriya	sand	133	bali	bali	b a l i	1427
2819	Italian	sand	133	'rena	rena	r e n a	1436
2820	Marathi	sand	133	'reti:	retiː	r e t iː	1434
# 
2821	Armenian_Mod	say	134	ɑˈsɛl	ɑsɛl	ɑ s ɛ l	1437
2822	Czech	say	134	r̝iːkat	r̝iːkat	r̝ iː k a t	1441
2823	German	say	134	'za:gn̩	zaːgn̩	z aː g n̩	1443
2824	Italian	say	134	'dire	dire	d i r e	1440
2825	Swedish	say	134	'sɛja	sɛja	s ɛ j a	1448
2826	Catalan	say	134	di	di	d i	1440
2827	Breton_ST	say	134	la'va:rut	lavaːrut	l a v aː r u t	1439
2828	Danish	say	134	si:	siː	s iː	1442
2829	Dutch_List	say	134	'zɛɣə(n)	zɛɣən	z ɛ ɣ ə n	1443
2830	English	say	134	seɪ	seɪ	s eɪ	1442
2831	French	say	134	diʀ	diʀ	d i ʀ	1440
2832	Greek_Mod	say	134	ˈle̞(ɣ)o̞	le̞ɣo̞	l e̞ ɣ o̞	1444
2833	Marathi	say	134	mʰəɳ'ɳe	mʰəɳɳe	mʰ ə ɳː e	1445
2834	Polish	say	134	ˈmuviʨ	muviʨ	m u v i ʨ	1446
2835	Portuguese_ST	say	134	diˈzeɾ	dizeɾ	d i z e ɾ	1440
2836	Russian	say	134	govo'ritʲ	govoritʲ	g o v o r i tʲ	1447
2837	Spanish	say	134	de'θiɾ	deθiɾ	d e θ i ɾ	1440
2838	Urdu	say	134	kɛhnə	kɛhnə	k ɛ h n ə	1438
2839	Bihari	say	134	kəhəb	kəhəb	k ə h ə b	1438
2840	Oriya	say	134	kɔhiba	kɔhiba	k ɔ h i b a	1438
2841	Russian	say	134	ska'zatʲ	skazatʲ	s k a z a tʲ	1450
2842	Marathi	say	134	'bolɳe	bolɳe	b o l ɳ e	1449
# 
2843	Urdu	scratch	135	kʊɾəʧnə	kʊɾəʧnə	k ʊ ɾ ə ʧ n ə	1459
2844	Czech	scratch	135	ʃkraːbat	ʃkraːbat	ʃ k r aː b a t	1453
2845	Catalan	scratch	135	gɾə'ta	gɾəta	g ɾ ə t a	1454
2846	German	scratch	135	'krat͜sn̩	krat͜sn̩	k r a t͜s n̩	1456
2847	Italian	scratch	135	grat'tare	grattare	g r a tː a r e	1454
2848	Swedish	scratch	135	'klø:sa	kløːsa	k l øː s a	1455
2849	Danish	scratch	135	ˈg̥ʰʁɑsə	g̥ʰʁɑsə	g̥ʰ ʁ ɑ s ə	1455
2850	Dutch_List	scratch	135	'krɑbələ(n), 'krɑbə(n)	krɑbələn	k r ɑ b ə l ə n	1456
2851	English	scratch	135	skrætʃ	skræʧ	s k r æ ʧ	1457
2852	French	scratch	135	gʀate	gʀate	g ʀ a t e	1454
2853	Greek_Mod	scratch	135	ˈk͡sino̞	k͡sino̞	k͡s i n o̞	1458
2854	Polish	scratch	135	ˈdrapaʨ	drapaʨ	d r a p a ʨ	1453
2855	Russian	scratch	135	tʃe'satʲsʲa	ʧesatʲsʲa	ʧ e s a tʲ sʲ a	1462
2856	Spanish	scratch	135	ras'kaɾ	raskaɾ	r a s k a ɾ	1461
2857	Breton_ST	scratch	135	'skra:bat	skraːbat	s k r aː b a t	1453
2858	Bihari	scratch	135	culculaeəb	culculaeəb	c u l c u l aeə b	1452
2859	Oriya	scratch	135	rampuḍiba	rampuɖiba	r a m p u ɖ i b a	1460
2860	Portuguese_ST	scratch	135	ʀɐʃˈpaɾ	ʀɐʃpaɾ	ʀ ɐ ʃ p a ɾ	1461
2861	Swedish	scratch	135	'ri:va	riːva	r iː v a	1464
2862	Marathi	scratch	135	oɾbaɖ'ɳe	oɾbaɖɳe	o ɾ b a ɖ ɳ e	1459
2863	Armenian_Mod	scratch	135	kʰɛɾˈʦɛl	kʰɛɾʦɛl	kʰ ɛ ɾ ʦ ɛ l	1451
2864	Armenian_Mod	scratch	135	kʰoˈɾɛl	kʰoɾɛl	kʰ o ɾ ɛ l	1451
2865	Catalan	scratch	135	frə'ɣa	frəɣa	f r ə ɣ a	1463
# 
2866	Armenian_Mod	sea	136	tsov	tsov	t s o v	1465
2867	Czech	sea	136	mor̝ɛ	mor̝ɛ	m o r̝ ɛ	1467
2868	Catalan	sea	136	mar, maɾ; ma	mar	m a r	1467
2869	German	sea	136	ze:	zeː	z eː	1468
2870	Italian	sea	136	'mare	mare	m a r e	1467
2871	Swedish	sea	136	hɑːv	hɑːv	h ɑː v	1465
2872	English	sea	136	si:	siː	s iː	1468
2873	Breton_ST	sea	136	moːʁ	moːʁ	m oː ʁ	1467
2874	Danish	sea	136	hɑw	hɑw	h ɑ w	1465
2875	Dutch_List	sea	136	ze	ze	z e	1468
2876	French	sea	136	mɛʀ	mɛʀ	m ɛ ʀ	1467
2877	Greek_Mod	sea	136	ˈθalaˌsa	θalasa	θ a l a s a	1469
2878	Marathi	sea	136	sə'mudɾə	səmudɾə	s ə m u d ɾ ə	1466
2879	Polish	sea	136	ˈmɔʒɛ	mɔʒɛ	m ɔ ʒ ɛ	1467
2880	Portuguese_ST	sea	136	maɾ	maɾ	m a ɾ	1467
2881	Russian	sea	136	'morʲe	morʲe	m o rʲ e	1467
2882	Spanish	sea	136	maɾ	maɾ	m a ɾ	1467
2883	Urdu	sea	136	səmənd̪əɾ	səmənd̪əɾ	s ə m ə n d̪ ə ɾ	1466
2884	Bihari	sea	136	səmudr	səmudr	s ə m u d r	1466
2885	Oriya	sea	136	buṛ-	buɽ	b u ɽ	1470
2886	Oriya	sea	136	sɔmudrɔ	sɔmudrɔ	s ɔ m u d r ɔ	1466
2887	German	sea	136	me:ɐ̯	meːɐ̯	m eːɐ̯	1467
2888	German	sea	136	'o:t͜sea:n	oːt͜seaːn	oː t͜s eaː n	1471
2889	Swedish	sea	136	ɧøː	ɧøː	ɧ øː	1468
# 
2890	Urdu	see	137	d̪ekʰnə	d̪ekʰnə	d̪ e kʰ n ə	1473
2891	Armenian_Mod	see	137	tɛsˈnɛl	tɛsnɛl	t ɛ s n ɛ l	1472
2892	Czech	see	137	vɪɟɛt	vɪɟɛt	v ɪ ɟ ɛ t	1476
2893	Catalan	see	137	ˈbɛwɾə, ˈvɛwɾə; ˈbewɾe, ˈvewɾe	bɛwɾə	b ɛ w ɾ ə	1475
2894	German	see	137	'ze:ən	zeːən	z eːə n	1477
2895	Italian	see	137	ve'dere	vedere	v e d e r e	1475
2896	Swedish	see	137	se:	seː	s eː	1477
2897	Marathi	see	137	'paɦɳe	paɦɳe	p a ɦ ɳ e	1479
2898	Polish	see	137	ˈvʲiʥɛʨ	vʲiʥɛʨ	vʲ i ʥ ɛ ʨ	1476
2899	Portuguese_ST	see	137	veɾ	veɾ	v e ɾ	1475
2900	Russian	see	137	'vidʲetʲ	vidʲetʲ	v i dʲ e tʲ	1476
2901	Spanish	see	137	beɾ	beɾ	b e ɾ	1475
2902	Dutch_List	see	137	zin	zin	z i n	1477
2903	English	see	137	si:	siː	s iː	1477
2904	French	see	137	vwaʀ	vwaʀ	v w a ʀ	1475
2905	Breton_ST	see	137	'gwɛ:lɛt	gwɛːlɛt	g w ɛː l ɛ t	1474
2906	Greek_Mod	see	137	ˈvle̞po̞	vle̞po̞	v l e̞ p o̞	1478
2907	Danish	see	137	se	se	s e	1477
2908	Bihari	see	137	dekhəb	dekʰəb	d e kʰ ə b	1473
2909	Oriya	see	137	dekh-	dekʰ	d e kʰ	1473
# 
2910	Urdu	seed	138	biʤ	biʤ	b i ʤ	1488
2911	Czech	seed	138	sɛmɛno	sɛmɛno	s ɛ m ɛ n o	1484
2912	Italian	seed	138	'seme	seme	s e m e	1485
2913	Swedish	seed	138	sɛ:d	sɛːd	s ɛː d	1482
2914	Catalan	seed	138	gɾə	gɾə	g ɾ ə	1483
2915	German	seed	138	za:t	zaːt	z aː t	1482
2916	Breton_ST	seed	138	a:t	aːt	aː t	1482
2917	Danish	seed	138	sεð	sɛð	s ɛ ð	1482
2918	Dutch_List	seed	138	zat	zat	z a t	1482
2919	English	seed	138	si:d	siːd	s iː d	1482
2920	French	seed	138	s(ə)mɑ̃s	səmɑ̃s	s ə m ɑ̃ s	1485
2921	Greek_Mod	seed	138	ˈspo̞ro̞s	spo̞ro̞s	s p o̞ r o̞ s	1486
2922	Marathi	seed	138	bi:	biː	b iː	1481
2923	Polish	seed	138	ˈʑarnɔ	ʑarnɔ	ʑ a r n ɔ	1484
2924	Portuguese_ST	seed	138	sɨˈmẽtɨ	sɨmẽtɨ	s ɨ m ẽ t ɨ	1485
2925	Russian	seed	138	'zʲerno	zʲerno	zʲ e r n o	1484
2926	Spanish	seed	138	se'miʎa	semiʎa	s e m i ʎ a	1485
2927	Bihari	seed	138	biya	biya	b iya	1481
2928	Oriya	seed	138	mɔnǰi	mɔnǰi	m ɔ n ǰ i	1487
2929	Armenian_Mod	seed	138	seɾm	seɾm	s e ɾ m	1480
# 
2930	Armenian_Mod	sew	139	kɑˈɾɛl	kɑɾɛl	k ɑ ɾ ɛ l	1489
2931	Czech	sew	139	ʃiːt	ʃiːt	ʃ iː t	1493
2932	Catalan	sew	139	ku'zi	kuzi	k u z i	1492
2933	German	sew	139	'nɛ:ən	nɛːən	n ɛːə n	1495
2934	Italian	sew	139	ku'tʃire	kuʧire	k u ʧ i r e	1492
2935	Swedish	sew	139	sy:	syː	s yː	1494
2936	French	sew	139	kudʀ	kudʀ	k u d ʀ	1492
2937	Breton_ST	sew	139	'gwriat	gwriat	g w r ia t	1491
2938	Danish	sew	139	sy	sy	s y	1494
2939	Dutch_List	sew	139	'najə(n)	najən	n a j ə n	1495
2940	English	sew	139	səʊ	səʊ	s əʊ	1494
2941	Greek_Mod	sew	139	ˈravo̞	ravo̞	r a v o̞	1496
2942	Marathi	sew	139	'ʃiwɳe	ʃiwɳe	ʃ i w ɳ e	1490
2943	Polish	sew	139	ʃɨʨ	ʃɨʨ	ʃ ɨ ʨ	1493
2944	Portuguese_ST	sew	139	kuˈzeɾ	kuzeɾ	k u z e ɾ	1492
2945	Russian	sew	139	ʃɨtʲ	ʃɨtʲ	ʃ ɨ tʲ	1493
2946	Spanish	sew	139	ko'seɾ	koseɾ	k o s e ɾ	1492
2947	Urdu	sew	139	sinə	sinə	s i n ə	1490
2948	Bihari	sew	139	sib	sib	s i b	1490
2949	Oriya	sew	139	silei	silei	s i l ei	1490
# 
2950	Armenian_Mod	sharp	140	suɾ	suɾ	s u ɾ	1497
2951	Czech	sharp	140	ostriː	ostriː	o s t r iː	1501
2952	German	sharp	140	ʃarf	ʃarf	ʃ a r f	1502
2953	Italian	sharp	140	taʎ'ʎɛnte	taʎʎɛnte	t a ʎː ɛ n t e	1505
2954	Swedish	sharp	140	skarp	skarp	s k a r p	1502
2955	Breton_ST	sharp	140	lɛm	lɛm	l ɛ m	1499
2956	Danish	sharp	140	sg̥ʰɑ:b̥	sg̥ʰɑːb̥	s g̥ʰ ɑː b̥	1502
2957	Dutch_List	sharp	140	sχɛrp	sχɛrp	s χ ɛ r p	1502
2958	English	sharp	140	ʃɑ:p	ʃɑːp	ʃ ɑː p	1502
2959	French	sharp	140	tʀɑ̃ʃɑ̃	tʀɑ̃ʃɑ̃	t ʀ ɑ̃ ʃ ɑ̃	1503
