# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
2622	Iban	woods/forest	127	1733	kampoŋ	k a m p o ŋ
2623	Berawan (Long Terawan)	woods/forest	127	1730	late	l a t e
2624	Moken	woods/forest	127	1737	kotaːn	k o t aː n
2625	Hanunoo	woods/forest	127	1732	puruʔ	p u r u ʔ
2626	Hanunoo	woods/forest	127	1739	talun	t a l u n
2627	Wuna	woods/forest	127	1737	katua	k a t u a
2628	Tetum	woods/forest	127	1736	alas	a l a s
2629	Mailu	woods/forest	127	1734	larausu	l a r a u s u
2630	Tsou	woods/forest	127	1740	eazolin	e a z o l i n
2631	Nias	woods/forest	127	1735	tua	t u a
2632	Central Amis	woods/forest	127	1730	lutuk	l u t u k
2633	Chamorro	woods/forest	127	1731	bundak	b u n d a k
2634	Banoni	woods/forest	127	1728	bubuna	b u b u n a
2635	Banoni	woods/forest	127	1741	koŋara	k o ŋ a r a
2636	Singhi	woods/forest	127	1739	torun	t o r u n
2637	Banggi	woods/forest	127	1727	gobak	g o b a k
# 
2638	Maloh	sky	128	1747	suan	s u a n
2639	Merina (Malagasy)	sky	128	1742	lanitra	l a n i t r a
2640	Thao	sky	128	1751	qali	q a l i
2641	Palauan	sky	128	1749	eaŋed	e a ŋ e d
2642	Tunjung	sky	128	1742	laŋit	l a ŋ i t
2643	Bare'e	sky	128	1742	jaŋi	j a ŋ i
2644	Iban	sky	128	1742	laŋit	l a ŋ i t
2645	Berawan (Long Terawan)	sky	128	1744	milaiʔ	m i l a i ʔ
2646	Moken	sky	128	1748	kəniəŋ	k ə n i ə ŋ
2647	Hanunoo	sky	128	1742	laŋit	l a ŋ i t
2648	Wuna	sky	128	1742	lani	l a n i
2649	Tetum	sky	128	1750	lalean	l a l e a n
2650	Mailu	sky	128	1746	nogara	n o g a r a
2651	Tsou	sky	128	1752	nʉ́ca	n ʉ́ c a
2652	Nias	sky	128	1742	laŋi	l a ŋ i
2653	Nias	sky	128	1753	banua	b a n u a
2654	Central Amis	sky	128	1745	kakarajan	k a k a r a j a n
2655	Central Amis	sky	128	1745	kakalajan	k a k a l a j a n
2656	Chamorro	sky	128	1742	laŋet	l a ŋ e t
2657	Banoni	sky	128	1743	barekopi	b a r e k o p i
2658	Singhi	sky	128	1742	roŋit	r o ŋ i t
2659	Banggi	sky	128	1742	laŋit	l a ŋ i t
# 
2660	Maloh	moon	129	1754	bulan	b u l a n
2661	Merina (Malagasy)	moon	129	1754	volana	v o l a n a
2662	Thao	moon	129	1754	furaz	f u r a z
2663	Palauan	moon	129	1759	buil	b u i l
2664	Tunjung	moon	129	1761	ulantʰ	u l a n tʰ
2665	Bare'e	moon	129	1756	wuja	w u j a
2666	Iban	moon	129	1754	bulan	b u l a n
2667	Berawan (Long Terawan)	moon	129	1754	bulin	b u l i n
2668	Moken	moon	129	1754	bulaːn	b u l aː n
2669	Hanunoo	moon	129	1754	bulan	b u l a n
2670	Wuna	moon	129	1756	wula	w u l a
2671	Tetum	moon	129	1754	fulan	f u l a n
2672	Mailu	moon	129	1757	dovele	d o v e l e
2673	Tsou	moon	129	1760	feohʉ	f e o h ʉ
2674	Nias	moon	129	1758	baw̃a	b a w̃ a
2675	Central Amis	moon	129	1754	fulal	f u l a l
2676	Chamorro	moon	129	1754	pulan	p u l a n
2677	Banoni	moon	129	1755	madava	m a d a v a
2678	Singhi	moon	129	1754	buran	b u r a n
2679	Banggi	moon	129	1754	buaitn	b u a i t n
# 
2680	Maloh	star	130	1767	bintaŋ	b i n t a ŋ
2681	Merina (Malagasy)	star	130	1769	kintana	k i n t a n a
2682	Thao	star	130	1771	kilhpuz	k i l h p u z
2683	Palauan	star	130	1770	btucʰ	b t u cʰ
2684	Tunjung	star	130	1767	bintaŋ	b i n t a ŋ
2685	Bare'e	star	130	1763	betuʔu	b e t u ʔ u
2686	Iban	star	130	1767	bintaŋ	b i n t a ŋ
2687	Berawan (Long Terawan)	star	130	1764	təkəbin	t ə k ə b i n
2688	Moken	star	130	1770	bituək	b i t u ə k
2689	Hanunoo	star	130	1766	pamgasan	p a m g a s a n
2690	Wuna	star	130	1773	kalipopo	k a l i p o p o
2691	Tetum	star	130	1767	fitun	f i t u n
2692	Mailu	star	130	1768	vitiu	v i t i u
2693	Tsou	star	130	1772	coŋéoha	c o ŋ é o h a
2694	Nias	star	130	1764	dõfi	d õ f i
2695	Central Amis	star	130	1765	fuqis	f u q i s
2696	Central Amis	star	130	1765	fuʕis	f u ʕ i s
2697	Banoni	star	130	1762	pipito	p i p i t o
2698	Singhi	star	130	1767	bitaŋ	b i t a ŋ
# 
2699	Maloh	cloud	131	1781	dom	d o m
2700	Merina (Malagasy)	cloud	131	1782	rahona	r a h o n a
2701	Thao	cloud	131	1777	urum	u r u m
2702	Palauan	cloud	131	1785	eabed	e a b e d
2703	Tunjung	cloud	131	1774	awan	a w a n
2704	Bare'e	cloud	131	1776	limu	l i m u
2705	Iban	cloud	131	1774	awan	a w a n
2706	Iban	cloud	131	1790	remaŋ	r e m a ŋ
2707	Iban	cloud	131	1792	sebun	s e b u n
2708	Berawan (Long Terawan)	cloud	131	1777	gium	g i u m
2709	Moken	cloud	131	1783	kəniəŋ	k ə n i ə ŋ
2710	Hanunoo	cloud	131	1779	paŋanud	p a ŋ a n u d
2711	Wuna	cloud	131	1776	olu	o l u
2712	Tetum	cloud	131	1786	kaloan	k a l o a n
2713	Mailu	cloud	131	1780	nogara	n o g a r a
2714	Tsou	cloud	131	1787	cmʉ́cmʉ	c m ʉ́ c m ʉ
2715	Nias	cloud	131	1784	lawuo	l a w u o
2716	Central Amis	cloud	131	1777	lulem	l u l e m
2717	Central Amis	cloud	131	1788	kalit	k a l i t
2718	Central Amis	cloud	131	1781	tuʔem	t u ʔ e m
2719	Chamorro	cloud	131	1778	mapagahes	m a p a g a h e s
2720	Chamorro	cloud	131	1789	homhom	h o m h o m
2721	Chamorro	cloud	131	1791	ucʰan	u cʰ a n
2722	Banoni	cloud	131	1775	kekao	k e k a o
2723	Singhi	cloud	131	1774	abun	a b u n
2724	Banggi	cloud	131	1774	awan	a w a n
# 
2725	Maloh	fog	132	1800	aun	a u n
2726	Merina (Malagasy)	fog	132	1801	zavona	z a v o n a
2727	Thao	fog	132	1804	harbuk	h a r b u k
2728	Palauan	fog	132	1802	cʰetecʰat	cʰ e t e cʰ a t
2729	Tunjung	fog	132	1800	əmun	ə m u n
2730	Bare'e	fog	132	1794	limu	l i m u
2731	Iban	fog	132	1799	apok	a p o k
2732	Berawan (Long Terawan)	fog	132	1795	gium	g i u m
2733	Hanunoo	fog	132	1798	alinjabuʔ	a l i n j a b u ʔ
2734	Wuna	fog	132	1793	gawu	g a w u
2735	Tetum	fog	132	1803	ai#abu	a i # a b u
2736	Nias	fog	132	1801	sau	s a u
2737	Central Amis	fog	132	1796	takulah	t a k u l a h
2738	Central Amis	fog	132	1806	qopqopaj	q o p q o p a j
2739	Chamorro	fog	132	1797	afao	a f a o
2740	Chamorro	fog	132	1807	asgon	a s g o n
2741	Banoni	fog	132	1793	kabu	k a b u
2742	Banoni	fog	132	1805	nukuita	n u k u i t a
2743	Banoni	fog	132	1808	vamuko	v a m u k o
2744	Singhi	fog	132	1799	abun	a b u n
# 
2745	Maloh	rain	133	1816	souran	s o u r a n
2746	Merina (Malagasy)	rain	133	1814	orana	o r a n a
2747	Thao	rain	133	1821	qusaz	q u s a z
2748	Palauan	rain	133	1819	cʰulː	cʰ u lː
2749	Tunjung	rain	133	1812	ucan	u c a n
2750	Bare'e	rain	133	1811	uja	u j a
2751	Iban	rain	133	1811	ujan	u j a n
2752	Berawan (Long Terawan)	rain	133	1812	usin	u s i n
2753	Moken	rain	133	1817	kʰu#jaːn	kʰ u # j aː n
2754	Hanunoo	rain	133	1814	uran	u r a n
2755	Tetum	rain	133	1812	udan	u d a n
2756	Mailu	rain	133	1815	guba	g u b a
2757	Tsou	rain	133	1822	tnʉeʉ	t n ʉ e ʉ
2758	Tsou	rain	133	1823	mʉcʰʉ	m ʉ cʰ ʉ
2759	Nias	rain	133	1818	teu	t e u
2760	Central Amis	rain	133	1813	olad	o l a d
2761	Banoni	rain	133	1810	gʰarau	gʰ a r a u
2762	Singhi	rain	133	1820	jan	j a n
2763	Banggi	rain	133	1809	dolok	d o l o k
# 
2764	Maloh	thunder	134	1830	dalak	d a l a k
2765	Merina (Malagasy)	thunder	134	1829	kotroka	k o t r o k a
2766	Thao	thunder	134	1835	barumbun	b a r u m b u n
2767	Palauan	thunder	134	1833	derumk	d e r u m k
2768	Bare'e	thunder	134	1825	gundu	g u n d u
2769	Iban	thunder	134	1825	guntur	g u n t u r
2770	Berawan (Long Terawan)	thunder	134	1826	lətːe	l ə tː e
2771	Moken	thunder	134	1831	təguːn	t ə g uː n
2772	Hanunoo	thunder	134	1826	lintiʔ	l i n t i ʔ
2773	Wuna	thunder	134	1834	tondu	t o n d u
2774	Tetum	thunder	134	1827	kukur	k u k u r
2775	Mailu	thunder	134	1829	goru	g o r u
2776	Mailu	thunder	134	1829	koruru	k o r u r u
2777	Mailu	thunder	134	1837	mara	m a r a
2778	Tsou	thunder	134	1836	akʔeŋʉca	a k ʔ e ŋ ʉ c a
2779	Nias	thunder	134	1832	rita#ːmbanua	r i t a #ː m b a n u a
2780	Central Amis	thunder	134	1827	kakeleŋ	k a k e l e ŋ
2781	Central Amis	thunder	134	1827	kakeleŋ	k a k e l e ŋ
2782	Chamorro	thunder	134	1828	hulu	h u l u
2783	Banoni	thunder	134	1824	pina	p i n a
2784	Singhi	thunder	134	1834	dudu	d u d u
# 
2785	Maloh	lightning	135	1839	kilat	k i l a t
2786	Merina (Malagasy)	lightning	135	1843	hélatra	h é l a t r a
2787	Merina (Malagasy)	lightning	135	1843	tselatra	t s e l a t r a
2788	Thao	lightning	135	1846	pilhnac	p i l h n a c
2789	Palauan	lightning	135	1845	bisebusecʰ	b i s e b u s e cʰ
2790	Bare'e	lightning	135	1839	kila	k i l a
2791	Iban	lightning	135	1839	kilat	k i l a t
2792	Berawan (Long Terawan)	lightning	135	1840	saləiʔ	s a l ə i ʔ
2793	Moken	lightning	135	1839	kelaːt	k e l aː t
2794	Hanunoo	lightning	135	1839	kilat	k i l a t
2795	Wuna	lightning	135	1848	lela#no#ifi	l e l a # n o # i f i
2796	Wuna	lightning	135	1851	bibito	b i b i t o
2797	Tetum	lightning	135	1841	mameran	m a m e r a n
2798	Mailu	lightning	135	1842	ivivi	i v i v i
2799	Tsou	lightning	135	1847	moihocu	m o i h o c u
2800	Nias	lightning	135	1844	gari#mbanua	g a r i # m b a n u a
2801	Central Amis	lightning	135	1839	kalapiat	k a l a p i a t
2802	Central Amis	lightning	135	1839	kalapiat	k a l a p i a t
2803	Chamorro	lightning	135	1841	lamlam	l a m l a m
2804	Banoni	lightning	135	1838	kanava	k a n a v a
2805	Banoni	lightning	135	1849	takiravana	t a k i r a v a n a
2806	Singhi	lightning	135	1839	kijat	k i j a t
2807	Singhi	lightning	135	1850	kuniŋ	k u n i ŋ
# 
2808	Maloh	wind	136	1858	soaŋin	s o a ŋ i n
2809	Thao	wind	136	1856	fari	f a r i
2810	Palauan	wind	136	1860	eolt	e o l t
2811	Tunjung	wind	136	1855	waheo	w a h e o
2812	Bare'e	wind	136	1854	ŋoju	ŋ o j u
2813	Iban	wind	136	1858	aŋin	a ŋ i n
2814	Iban	wind	136	1865	ribut	r i b u t
2815	Berawan (Long Terawan)	wind	136	1855	biu	b i u
2816	Moken	wind	136	1858	ʔaŋin	ʔ a ŋ i n
2817	Hanunoo	wind	136	1857	arahaj	a r a h a j
2818	Hanunoo	wind	136	1864	durus	d u r u s
2819	Wuna	wind	136	1863	kavea	k a v e a
2820	Tetum	wind	136	1858	anin	a n i n
2821	Mailu	wind	136	1859	ani	a n i
2822	Tsou	wind	136	1862	poépe	p o é p e
2823	Nias	wind	136	1858	aŋi	a ŋ i
2824	Central Amis	wind	136	1856	fari	f a r i
2825	Central Amis	wind	136	1856	fali	f a l i
2826	Central Amis	wind	136	1856	feli	f e l i
2827	Banoni	wind	136	1853	puːgʰuː	p uː gʰ uː
2828	Singhi	wind	136	1861	sobak	s o b a k
2829	Banggi	wind	136	1852	dodos	d o d o s
# 
2830	Maloh	to blow	137	1874	tiap	t i a p
2831	Thao	to blow	137	1869	miup	m i u p
2832	Palauan	to blow	137	1876	meloko	m e l o k o
2833	Tunjung	to blow	137	1880	bərtiup	b ə r t i u p
2834	Bare'e	to blow	137	1867	mewui	m e w u i
2835	Iban	to blow	137	1872	sepu	s e p u
2836	Iban	to blow	137	1882	puput	p u p u t
2837	Berawan (Long Terawan)	to blow	137	1868	məpːi	m ə pː i
2838	Hanunoo	to blow	137	1871	magʔujup	m a g ʔ u j u p
2839	Wuna	to blow	137	1881	nebuso	n e b u s o
2840	Tetum	to blow	137	1878	hu	h u
2841	Mailu	to blow	137	1873	bouai	b o u a i
2842	Mailu	to blow	137	1883	wuwuri	w u w u r i
2843	Tsou	to blow	137	1879	havi	h a v i
2844	Nias	to blow	137	1875	mobura	m o b u r a
2845	Central Amis	to blow	137	1869	miiuf	m i i u f
2846	Central Amis	to blow	137	1877	jof	j o f
2847	Chamorro	to blow	137	1870	guaife	g u a i f e
2848	Banoni	to blow	137	1866	puːgʰuː	p uː gʰ uː
2849	Singhi	to blow	137	1877	jup	j u p
# 
2850	Maloh	warm	138	1884	panas	p a n a s
2851	Maloh	warm	138	1900	sisiak	s i s i a k
2852	Merina (Malagasy)	warm	138	1889	mafana	m a f a n a
2853	Thao	warm	138	1886	matata	m a t a t a
2854	Palauan	warm	138	1893	mekeald	m e k e a l d
2855	Tunjung	warm	138	1896	pəraŋ	p ə r a ŋ
2856	Bare'e	warm	138	1886	marameda	m a r a m e d a
2857	Bare'e	warm	138	1886	maramu	m a r a m u
2858	Iban	warm	138	1884	panas	p a n a s
2859	Berawan (Long Terawan)	warm	138	1887	laso	l a s o
2860	Moken	warm	138	1891	kolaːt	k o l aː t
2861	Hanunoo	warm	138	1889	maʔinit	m a ʔ i n i t
2862	Wuna	warm	138	1897	nopana	n o p a n a
2863	Tetum	warm	138	1884	manas	m a n a s
2864	Mailu	warm	138	1890	odaoda	o d a o d a
2865	Mailu	warm	138	1899	viribau	v i r i b a u
2866	Tsou	warm	138	1895	noeano	n o e a n o
2867	Nias	warm	138	1892	auxu	a u x u
2868	Nias	warm	138	1887	lõxõ	l õ x õ
2869	Chamorro	warm	138	1888	maipe	m a i p e
2870	Banoni	warm	138	1885	visisiki	v i s i s i k i
2871	Banoni	warm	138	1898	vaipopore	v a i p o p o r e
2872	Singhi	warm	138	1894	boŋuh	b o ŋ u h
2873	Singhi	warm	138	1901	putiak	p u t i a k
2874	Banggi	warm	138	1884	emfanas	e m f a n a s
# 
2875	Maloh	cold	139	1909	diŋin	d i ŋ i n
2876	Merina (Malagasy)	cold	139	1910	maŋatsiaka	m a ŋ a t s i a k a
2877	Thao	cold	139	1916	mashimzaw	m a s h i m z a w
2878	Palauan	cold	139	1913	kelekolt	k e l e k o l t
2879	Tunjung	cold	139	1915	pərəŋin	p ə r ə ŋ i n
2880	Bare'e	cold	139	1904	maranindi	m a r a n i n d i
2881	Iban	cold	139	1907	celap	c e l a p
2882	Berawan (Long Terawan)	cold	139	1905	məle	m ə l e
2883	Moken	cold	139	1911	cəŋeːm	c ə ŋ eː m
2884	Moken	cold	139	1920	lipiːt	l i p iː t
2885	Hanunoo	cold	139	1902	maramig	m a r a m i g
2886	Wuna	cold	139	1904	norindi	n o r i n d i
2887	Tetum	cold	139	1915	malirin	m a l i r i n
2888	Mailu	cold	139	1908	memea	m e m e a
2889	Mailu	cold	139	1919	nagunagura	n a g u n a g u r a
2890	Tsou	cold	139	1917	soeʉmʉ	s o e ʉ m ʉ
2891	Nias	cold	139	1912	afu	a f u
2892	Central Amis	cold	139	1906	siqenaw	s i q e n a w
2893	Central Amis	cold	139	1906	siʔnaw	s i ʔ n a w
2894	Chamorro	cold	139	1903	fugu	f u g u
2895	Chamorro	cold	139	1915	maneŋʰeŋ	m a n e ŋʰ e ŋ
2896	Banoni	cold	139	1903	togo	t o g o
2897	Banoni	cold	139	1918	makobu	m a k o b u
2898	Singhi	cold	139	1914	madud	m a d u d
2899	Singhi	cold	139	1921	mobus	m o b u s
2900	Banggi	cold	139	1902	raːmig	r aː m i g
# 
2901	Maloh	dry	140	1922	kariŋ	k a r i ŋ
2902	Merina (Malagasy)	dry	140	1925	maina	m a i n a
2903	Thao	dry	140	1933	maqalhiw	m a q a l h i w
2904	Palauan	dry	140	1931	medirt	m e d i r t
2905	Tunjung	dry	140	1935	keheŋ	k e h e ŋ
2906	Bare'e	dry	140	1924	tuʔu	t u ʔ u
2907	Iban	dry	140	1928	raŋkai	r a ŋ k a i
2908	Berawan (Long Terawan)	dry	140	1925	malaŋ	m a l a ŋ
2909	Moken	dry	140	1929	səloj	s ə l o j
2910	Hanunoo	dry	140	1927	uga	u g a
2911	Hanunoo	dry	140	1935	gaŋu	g a ŋ u
2912	Hanunoo	dry	140	1937	lajuŋ	l a j u ŋ
2913	Wuna	dry	140	1936	nokele	n o k e l e
2914	Tetum	dry	140	1925	maran	m a r a n
2915	Tsou	dry	140	1934	oemiʔmi	o e m i ʔ m i
2916	Nias	dry	140	1930	alõsõ	a l õ s õ
2917	Central Amis	dry	140	1926	maicaŋ	m a i c a ŋ
2918	Banoni	dry	140	1923	vikomakareva	v i k o m a k a r e v a
2919	Singhi	dry	140	1932	bodux	b o d u x
2920	Banggi	dry	140	1922	eŋkorign	e ŋ k o r i g n
# 
2921	Merina (Malagasy)	wet	141	1945	kotsa	k o t s a
2922	Thao	wet	141	1942	matubu	m a t u b u
2923	Palauan	wet	141	1947	dekimes	d e k i m e s
2924	Tunjung	wet	141	1938	bisaʔ	b i s a ʔ
2925	Bare'e	wet	141	1940	wota	w o t a
2926	Iban	wet	141	1938	basah	b a s a h
2927	Berawan (Long Terawan)	wet	141	1941	səmeʔ	s ə m e ʔ
2928	Moken	wet	141	1946	pʰaːk	pʰ aː k
2929	Hanunoo	wet	141	1944	tupus	t u p u s
2930	Wuna	wet	141	1950	nomogʰu	n o m o gʰ u
2931	Tetum	wet	141	1948	botːes	b o tː e s
2932	Tetum	wet	141	1943	bokon	b o k o n
2933	Tsou	wet	141	1949	noeʉ́cʉ	n o e ʉ́ c ʉ
2934	Nias	wet	141	1938	abasõ	a b a s õ
2935	Central Amis	wet	141	1942	macipaʕ	m a c i p a ʕ
2936	Chamorro	wet	141	1943	fotgon	f o t g o n
2937	Chamorro	wet	141	1952	masmas	m a s m a s
2938	Banoni	wet	141	1939	sabu	s a b u
2939	Banoni	wet	141	1951	butaŋa	b u t a ŋ a
2940	Singhi	wet	141	1938	bisah	b i s a h
2941	Banggi	wet	141	1938	embasah	e m b a s a h
# 
2942	Maloh	heavy	142	1959	borat	b o r a t
2943	Merina (Malagasy)	heavy	142	1958	mavésatra	m a v é s a t r a
2944	Thao	heavy	142	1958	mabric	m a b r i c
2945	Palauan	heavy	142	1962	oberéod	o b e r é o d
2946	Tunjung	heavy	142	1959	bahat	b a h a t
2947	Bare'e	heavy	142	1955	matomo	m a t o m o
2948	Iban	heavy	142	1959	berat	b e r a t
2949	Berawan (Long Terawan)	heavy	142	1956	bəkːəiʔ	b ə kː ə i ʔ
2950	Moken	heavy	142	1959	baʔaːt	b a ʔ aː t
2951	Hanunoo	heavy	142	1958	mabujat	m a b u j a t
2952	Wuna	heavy	142	1965	nobie	n o b i e
2953	Tetum	heavy	142	1963	todan	t o d a n
2954	Mailu	heavy	142	1960	urumu	u r u m u
2955	Tsou	heavy	142	1964	ecbʉ́hʉ	e c b ʉ́ h ʉ
2956	Nias	heavy	142	1961	abua	a b u a
2957	Central Amis	heavy	142	1957	karteŋ	k a r t e ŋ
2958	Central Amis	heavy	142	1957	karteŋ	k a r t e ŋ
2959	Chamorro	heavy	142	1953	makːat	m a kː a t
2960	Banoni	heavy	142	1954	papataŋa	p a p a t a ŋ a
2961	Singhi	heavy	142	1959	baːt	b aː t
2962	Banggi	heavy	142	1953	mogat	m o g a t
# 
2963	Maloh	fire	143	1966	api	a p i
2964	Merina (Malagasy)	fire	143	1966	afo	a f o
2965	Thao	fire	143	1968	apuj	a p u j
2966	Palauan	fire	143	1972	ŋau	ŋ a u
2967	Tunjung	fire	143	1968	apuj	a p u j
2968	Bare'e	fire	143	1966	apu	a p u
2969	Iban	fire	143	1966	api	a p i
2970	Berawan (Long Terawan)	fire	143	1968	apoj	a p o j
2971	Moken	fire	143	1968	ʔapuj	ʔ a p u j
2972	Hanunoo	fire	143	1968	apuj	a p u j
2973	Wuna	fire	143	1975	ifi	i f i
2974	Tetum	fire	143	1973	haʔi	h a ʔ i
2975	Mailu	fire	143	1970	eu	e u
2976	Tsou	fire	143	1974	puzu	p u z u
2977	Nias	fire	143	1971	alitõ	a l i t õ
2978	Central Amis	fire	143	1969	namar	n a m a r
2979	Central Amis	fire	143	1969	lamar	l a m a r
2980	Chamorro	fire	143	1966	guafi	g u a f i
2981	Banoni	fire	143	1967	dzai	d z a i
2982	Singhi	fire	143	1966	opui	o p u i
2983	Banggi	fire	143	1966	afi	a f i
# 
2984	Maloh	to burn	144	1976	tutuŋ	t u t u ŋ
2985	Merina (Malagasy)	to burn	144	1978	mandoro	m a n d o r o
2986	Thao	to burn	144	1988	shunara	s h u n a r a
2987	Palauan	to burn	144	1986	meléseb	m e l é s e b
2988	Bare'e	to burn	144	1978	montapara	m o n t a p a r a
2989	Iban	to burn	144	1983	tunu	t u n u
2990	Berawan (Long Terawan)	to burn	144	1979	mikːih	m i kː i h
2991	Moken	to burn	144	1985	pəlaː	p ə l aː
2992	Moken	to burn	144	1992	maʔum	m a ʔ u m
2993	Hanunoo	to burn	144	1982	tutud	t u t u d
2994	Wuna	to burn	144	1983	netunu	n e t u n u
2995	Tetum	to burn	144	1983	sunu	s u n u
2996	Tetum	to burn	144	1994	namotːuk	n a m o tː u k
2997	Mailu	to burn	144	1984	asiasi	a s i a s i
2998	Mailu	to burn	144	1991	gabugabu	g a b u g a b u
2999	Tsou	to burn	144	1989	ho	h o
3000	Nias	to burn	144	1983	tunu	t u n u
3001	Central Amis	to burn	144	1980	tofdoh	t o f d o h
3002	Chamorro	to burn	144	1981	potne	p o t n e
3003	Chamorro	to burn	144	1983	tunu	t u n u
3004	Banoni	to burn	144	1977	bu	b u
3005	Banoni	to burn	144	1990	vanaŋi	v a n a ŋ i
3006	Singhi	to burn	144	1987	nʲaux	nʲ a u x
3007	Singhi	to burn	144	1993	ninux	n i n u x
3008	Banggi	to burn	144	1976	nutugn	n u t u g n
# 
3009	Maloh	smoke	145	2003	rimbu	r i m b u
3010	Merina (Malagasy)	smoke	145	2004	sétroka	s é t r o k a
3011	Thao	smoke	145	2003	qumbu	q u m b u
3012	Palauan	smoke	145	2007	cʰat	cʰ a t
3013	Tunjung	smoke	145	2010	əncun	ə n c u n
3014	Bare'e	smoke	145	1997	raŋasu	r a ŋ a s u
3015	Iban	smoke	145	2000	asap	a s a p
3016	Berawan (Long Terawan)	smoke	145	1998	cam	c a m
3017	Moken	smoke	145	2005	kahoj	k a h o j
3018	Hanunoo	smoke	145	2001	anus	a n u s
3019	Hanunoo	smoke	145	2011	sunuj	s u n u j
3020	Wuna	smoke	145	2003	gʰumbo	gʰ u m b o
3021	Tetum	smoke	145	2008	dubun	d u b u n
3022	Mailu	smoke	145	2002	bautu	b a u t u
3023	Tsou	smoke	145	2009	feufeu	f e u f e u
3024	Nias	smoke	145	2006	simbo	s i m b o
3025	Central Amis	smoke	145	1999	ʔacifer	ʔ a c i f e r
3026	Chamorro	smoke	145	2000	asu	a s u
3027	Banoni	smoke	145	1996	daso	d a s o
3028	Singhi	smoke	145	2000	asux	a s u x
3029	Banggi	smoke	145	1995	goudn	g o u d n
# 
3030	Maloh	ash	146	2018	kutuan	k u t u a n
3031	Merina (Malagasy)	ash	146	2019	lavénona	l a v é n o n a
3032	Thao	ash	146	2012	qafu	q a f u
3033	Palauan	ash	146	2021	cʰab	cʰ a b
3034	Tunjung	ash	146	2014	ahuʔ	a h u ʔ
3035	Bare'e	ash	146	2012	awu	a w u
3036	Iban	ash	146	2020	abu	a b u
3037	Berawan (Long Terawan)	ash	146	2014	akːuh	a kː u h
3038	Moken	ash	146	2020	kaboj	k a b o j
3039	Hanunoo	ash	146	2016	ajum	a j u m
3040	Hanunoo	ash	146	2022	dapug	d a p u g
3041	Wuna	ash	146	2020	gʰabu	gʰ a b u
3042	Mailu	ash	146	2017	kau	k a u
3043	Mailu	ash	146	2024	konunu	k o n u n u
3044	Tsou	ash	146	2023	fuu	f u u
3045	Nias	ash	146	2012	awu	a w u
3046	Central Amis	ash	146	2015	lafuh	l a f u h
3047	Central Amis	ash	146	2012	ʕafo	ʕ a f o
3048	Chamorro	ash	146	2020	apu	a p u
3049	Banoni	ash	146	2013	pona	p o n a
3050	Singhi	ash	146	2022	abux	a b u x
3051	Banggi	ash	146	2012	awu	a w u
# 
3052	Maloh	black	147	2025	intarum	i n t a r u m
3053	Merina (Malagasy)	black	147	2032	maintj	m a i n t j
3054	Thao	black	147	2036	maqusum	m a q u s u m
3055	Palauan	black	147	2034	cʰedelekélek	cʰ e d e l e k é l e k
3056	Tunjung	black	147	2038	pərəmaʔ	p ə r ə m a ʔ
3057	Bare'e	black	147	2027	maeta	m a e t a
3058	Iban	black	147	2025	itam	i t a m
3059	Iban	black	147	2042	celum	c e l u m
3060	Berawan (Long Terawan)	black	147	2025	mitːəm	m i tː ə m
3061	Moken	black	147	2025	ketam	k e t a m
3062	Hanunoo	black	147	2030	agiwan	a g i w a n
3063	Hanunoo	black	147	2041	mabiru	m a b i r u
3064	Wuna	black	147	2039	nogʰigʰito	n o gʰ i gʰ i t o
3065	Tetum	black	147	2027	metan	m e t a n
3066	Mailu	black	147	2031	dubaduba	d u b a d u b a
3067	Tsou	black	147	2037	kuaoŋa	k u a o ŋ a
3068	Nias	black	147	2033	aitõ	a i t õ
3069	Central Amis	black	147	2028	kuhetiŋaj	k u h e t i ŋ a j
3070	Central Amis	black	147	2028	kuhtiŋ	k u h t i ŋ
3071	Chamorro	black	147	2029	atːiloŋ	a tː i l o ŋ
3072	Banoni	black	147	2026	naŋiri	n a ŋ i r i
3073	Banoni	black	147	2040	nunumini	n u n u m i n i
3074	Singhi	black	147	2035	suŋut	s u ŋ u t
3075	Banggi	black	147	2025	modom	m o d o m
# 
3076	Maloh	white	148	2050	bauté	b a u t é
3077	Merina (Malagasy)	white	148	2051	fotsj	f o t s j
3078	Thao	white	148	2045	mapuzi	m a p u z i
3079	Palauan	white	148	2052	becʰeleléu	b e cʰ e l e l é u
3080	Tunjung	white	148	2055	bohoŋ	b o h o ŋ
3081	Bare'e	white	148	2045	mabuja	m a b u j a
3082	Iban	white	148	2048	burak	b u r a k
3083	Iban	white	148	2043	putih	p u t i h
3084	Berawan (Long Terawan)	white	148	2043	pute	p u t e
3085	Moken	white	148	2043	putiək	p u t i ə k
3086	Hanunoo	white	148	2047	abukaj	a b u k a j
3087	Hanunoo	white	148	2057	malagti	m a l a g t i
3088	Wuna	white	148	2050	nopute	n o p u t e
3089	Tetum	white	148	2053	mutin	m u t i n
3090	Mailu	white	148	2049	emeːme	e m eː m e
3091	Tsou	white	148	2054	fuecʉʔia	f u e c ʉ ʔ i a
3092	Nias	white	148	2043	fusi	f u s i
3093	Central Amis	white	148	2046	fuhecelaj	f u h e c e l a j
3094	Central Amis	white	148	2056	kuhcal	k u h c a l
3095	Banoni	white	148	2044	kekao	k e k a o
3096	Singhi	white	148	2043	budah	b u d a h
3097	Singhi	white	148	2058	mopuk	m o p u k
